;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Pasivo por impuestos diferidos Corriente;62000000,0;59000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros pasivos corrientes;1754000000,0;1671000000,0;1635000000,0;1975000000,0;1919000000,0;2155000000,0;2017000000,0;2256000000,0;2690000000,0;3123000000,0;2909000000,0;2798000000,0
Total pasivo corriente;27877000000,0;26242000000,0;26132000000,0;26931000000,0;28218000000,0;26621000000,0;25717000000,0;29847000000,0;31531000000,0;34728000000,0;32272000000,0;36558000000,0
Deuda a largo plazo;27784000000,0;25169000000,0;22818000000,0;23847000000,0;25000000000,0;26281000000,0;25999000000,0;26033000000,0;25714000000,0;24472000000,0;27351000000,0;30696000000,0
Arrendamientos de capitales;0,0;0,0;0,0;0,0;0,0;0,0;0,0;484000000,0;428000000,0;427000000,0;459000000,0;570000000,0
Deuda No Corriente de la Division de Finanzas;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otro Pasivo No Corriente de la Division de Finanzas;3231000000,0;3203000000,0;3184000000,0;4053000000,0;3756000000,0;4323000000,0;4358000000,0;4805000000,0;4604000000,0;4675000000,0;4890000000,0;6175000000,0
Ingresos no devengados no corrientes;0,0;0,0;0,0;0,0;437000000,0;1654000000,0;0,0;0,0;0,0;0,0;0,0;0,0
Pension y otros beneficios posteriores a la jubilacion;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Pasivo por impuesto diferido no corriente;414000000,0;335000000,0;237000000,0;281000000,0;331000000,0;414000000,0;0,0;0,0;0,0;0,0;0,0;0,0
Otro pasivo no corrientes;3231000000,0;3203000000,0;3184000000,0;4053000000,0;3756000000,0;4323000000,0;4358000000,0;4805000000,0;4604000000,0;4675000000,0;4890000000,0;6175000000,0
Pasivo Total;67855000000,0;63457000000,0;61491000000,0;63196000000,0;64429000000,0;63824000000,0;62946000000,0;66277000000,0;66052000000,0;67973000000,0;68270000000,0;77267000000,0
Acciones preferentes reembolsables;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Acciones preferentes no reembolsables;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Acciones preferentes convertibles;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
