;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Activos por impuestos diferidos a largo plazo;2106000000,0;2343000000,0;3074000000,0;2960000000,0;3784000000,0;11157000000,0;15643000000,0;22177000000,0;34509000000,0;45788000000,0;55045000000,0;56650000000,0
Cargos diferidos a largo plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros activos a largo plazo;2892000000,0;3373000000,0;4723000000,0;8897000000,0;11202000000,0;16314000000,0;22778000000,0;27235000000,0;42758000000,0;56024000000,0;82147000000,0;122607000000,0
Activo total;54505000000,0;65444000000,0;83402000000,0;131310000000,0;162648000000,0;225248000000,0;321195000000,0;420549000000,0;462675000000,0;527854000000,0;624894000000,0;818042000000,0
Cuentas por pagar;16459000000,0;20397000000,0;25309000000,0;34616000000,0;38192000000,0;47183000000,0;72539000000,0;78664000000,0;79600000000,0;84981000000,0;94363000000,0;121909000000,0
Gastos devengados;9807000000,0;10384000000,0;13739000000,0;0,0;0,0;32439000000,0;44138000000,0;51775000000,0;62566000000,0;64709000000,0;66965000000,0;75520000000,0
Prestamos de corto plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;151000000,0;455000000,0
Porcion corriente de la deuda a largo plazo;1520000000,0;238000000,0;1056000000,0;100000000,0;1371000000,0;1307000000,0;1155000000,0;1491000000,0;2999000000,0;8494000000,0;5017000000,0;2748000000,0
Porcion corriente de las obligaciones de arrendamiento financiero;2013000000,0;3027000000,0;3997000000,0;5839000000,0;7720000000,0;9884000000,0;10374000000,0;8083000000,0;4397000000,0;2032000000,0;1375000000,0;1544000000,0
Deuda corriente de la Division de Finanzas;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros Pasivos Corrientes de la Division de Finanzas;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Impuestos sobre la renta actuales por pagar;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Unearned Revenue Current;1823000000,0;3118000000,0;4768000000,0;5097000000,0;6100000000,0;10200000000,0;11600000000,0;14000000000,0;16100000000,0;20600000000,0;24600000000,0;25000000000,0
Pasivo por impuestos diferidos Corriente;0,0;13000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros pasivos corrientes;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Total pasivo corriente;28089000000,0;33899000000,0;43816000000,0;57883000000,0;68391000000,0;87812000000,0;126385000000,0;142266000000,0;155393000000,0;164917000000,0;179431000000,0;218005000000,0
Deuda a largo plazo;9881000000,0;8562000000,0;8838000000,0;24942000000,0;24965000000,0;24820000000,0;33174000000,0;50553000000,0;70542000000,0;67182000000,0;58000000000,0;68836000000,0
Arrendamientos de capitales;5182000000,0;7452000000,0;9406000000,0;0,0;0,0;17095000000,0;18060000000,0;15670000000,0;11386000000,0;10077000000,0;9227000000,0;10742000000,0
Deuda No Corriente de la Division de Finanzas;9881000000,0;8562000000,0;8838000000,0;24942000000,0;24965000000,0;24820000000,0;33174000000,0;50553000000,0;70542000000,0;67182000000,0;58000000000,0;68836000000,0
