;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Division de Finanzas Prestamos y Arrendamientos a Largo Plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Division financiera Otros activos a largo plazo;4407000000,0;4110000000,0;4248000000,0;4560000000,0;4148000000,0;6075000000,0;6184000000,0;6731000000,0;6189000000,0;7162000000,0;13403000000,0;14696000000,0
Cuentas por cobrar a largo plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Prestamos por cobrar a largo plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Activos por impuestos diferidos a largo plazo;319000000,0;360000000,0;326000000,0;331000000,0;2674000000,0;5294000000,0;5960000000,0;4937000000,0;4609000000,0;4419000000,0;5838000000,0;5126000000,0
Cargos diferidos a largo plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros activos a largo plazo;4407000000,0;4110000000,0;4248000000,0;4560000000,0;4148000000,0;6075000000,0;6184000000,0;6731000000,0;6189000000,0;7162000000,0;13403000000,0;14696000000,0
Activo total;92023000000,0;89996000000,0;87270000000,0;87896000000,0;83216000000,0;86381000000,0;87296000000,0;94354000000,0;92763000000,0;97703000000,0;100549000000,0;104816000000,0
Cuentas por pagar;9234000000,0;9660000000,0;9490000000,0;8748000000,0;9533000000,0;11312000000,0;11145000000,0;14619000000,0;15749000000,0;15485000000,0;21715000000,0;14813000000,0
Gastos devengados;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Prestamos de corto plazo;19010000000,0;13035000000,0;12330000000,0;12931000000,0;13063000000,0;10007000000,0;2183000000,0;3307000000,0;2373000000,0;4209000000,0;1139000000,0;1495000000,0
Porcion corriente de la deuda a largo plazo;3552000000,0;2676000000,0;3527000000,0;3298000000,0;5003000000,0;4253000000,0;485000000,0;1338000000,0;399000000,0;1960000000,0;648000000,0;1822000000,0
Porcion corriente de las obligaciones de arrendamiento financiero;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Deuda corriente de la Division de Finanzas;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros Pasivos Corrientes de la Division de Finanzas;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
