;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Prestamos por cobrar a largo plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Activos por impuestos diferidos a largo plazo;889000000,0;510000000,0;422000000,0;511000000,0;365000000,0;1851000000,0;2172000000,0;1996000000,0;2238000000,0;5346000000,0;4394000000,0;4203000000,0
Cargos diferidos a largo plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros activos a largo plazo;1554000000,0;1053000000,0;981000000,0;1395000000,0;1345000000,0;1674000000,0;2440000000,0;2608000000,0;4271000000,0;7130000000,0;8540000000,0;6723000000,0
Activo total;31269000000,0;32718000000,0;32906000000,0;37987000000,0;36500000000,0;44659000000,0;47344000000,0;47072000000,0;46455000000,0;50580000000,0;39868000000,0;37733000000,0
Cuentas por pagar;1807000000,0;1694000000,0;1798000000,0;1945000000,0;2266000000,0;2228000000,0;2561000000,0;2994000000,0;3183000000,0;3245000000,0;2660000000,0;2702000000,0
Gastos devengados;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Prestamos de corto plazo;106000000,0;2044000000,0;972000000,0;1853000000,0;1211000000,0;2795000000,0;806000000,0;1307000000,0;1938000000,0;2947000000,0;1919000000,0;1670000000,0
Porcion corriente de la deuda a largo plazo;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1291000000,0;1938000000,0;1152000000,0;1919000000,0;1670000000,0
Porcion corriente de las obligaciones de arrendamiento financiero;8000000,0;8000000,0;9000000,0;13000000,0;17000000,0;21000000,0;22000000,0;7000000,0;11000000,0;0,0;0,0;0,0
Deuda corriente de la Division de Finanzas;106000000,0;2044000000,0;972000000,0;1853000000,0;1211000000,0;2795000000,0;806000000,0;1307000000,0;1938000000,0;2947000000,0;1919000000,0;1670000000,0
Otros Pasivos Corrientes de la Division de Finanzas;2918000000,0;2404000000,0;2472000000,0;2709000000,0;2775000000,0;3056000000,0;3278000000,0;3191000000,0;3190000000,0;7611000000,0;5471000000,0;4450000000,0
Impuestos sobre la renta actuales por pagar;435000000,0;332000000,0;299000000,0;310000000,0;243000000,0;194000000,0;300000000,0;260000000,0;259000000,0;365000000,0;331000000,0;0,0
Unearned Revenue Current;541000000,0;518000000,0;551000000,0;513000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Pasivo por impuestos diferidos Corriente;34000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Otros pasivos corrientes;2918000000,0;2404000000,0;2472000000,0;2709000000,0;2775000000,0;3056000000,0;3278000000,0;3191000000,0;3190000000,0;7611000000,0;5471000000,0;4450000000,0
Total pasivo corriente;5998000000,0;7118000000,0;6219000000,0;7687000000,0;7244000000,0;9222000000,0;7948000000,0;9035000000,0;9523000000,0;15297000000,0;11256000000,0;9595000000,0
