;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Total de la deuda reembolsada;0,0;20400000,0;25500000,0;49000000,0;37100000,0;0,0;0,0;500000000,0;0,0;0,0;0,0;0,0
Emision de acciones ordinarias;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Emision de acciones preferentes;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Dividendos preferenciales pagados;0,0;0,0;0,0;0,0;13500000,0;26800000,0;26800000,0;26800000,0;26800000,0;43600000,0;8000000,0;0,0
Efectivo de Financiamiento;-855400000,0;-252800000,0;-250400000,0;-300900000,0;846700000,0;-1770900000,0;-938800000,0;-4516300000,0;1126200000,0;78000000,0;-1316000000,0;-3037000000,0
Ajustes del tipo de cambio de divisas;0,0;-200000,0;400000,0;-300000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Cambio neto en efectivo;33300000,0;116000000,0;-12600000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Intereses en efectivo pagados;116000000,0;132000000,0;139200000,0;146300000,0;154000000,0;184900000,0;206000000,0;224000000,0;228900000,0;264900000,0;276000000,0;276000000,0
Impuestos en efectivo pagados;515000000,0;701800000,0;459400000,0;715600000,0;702600000,0;954300000,0;1446300000,0;842400000,0;719000000,0;820800000,0;2585000000,0;3107000000,0
Deuda total;2164700000,0;2707900000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Flujo de caja libre;1617500000,0;2162200000,0;2486900000,0;3601100000,0;6018800000,0;5898100000,0;6682100000,0;7518200000,0;6556800000,0;10391300000,0;14834000000,0;17200000000,0
